_id,text
ObjectId(5cafb95772d501346cb8e2c2),"One of the tweets from today's #RenewablesNow! Show…
https://t.co/PxQSTgSQha
THEME: A Scientific #Consensus On… https://t.co/NCGxd2Z2bk"
ObjectId(5cafb95a72d501346cb8e2c5),"RT @EdwardJDavey: Fun Lib Dem Pint tonight with ⁦⁦@liberalbrighton⁩

⁦Excellent Parliamentary candidate ⁦@BeatriceLibDem⁩ leading great tea…"
ObjectId(5cafb95c72d501346cb8e2c8),"RT @JustinSandefur: You'll never guess what Nick Stern said! #climatechange 

Global economy will double in size in next 20 years, need to…"
ObjectId(5cafb96172d501346cb8e2cb),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafb96d72d501346cb8e2ce),RT @JoshShultzKS: Any chance it's not global warming and they just want to have more than infinite poverty and corruption? #climatechange h…
ObjectId(5cafb97572d501346cb8e2d1),"One of the tweets from today's #RenewablesNow! Show…
https://t.co/hpIhzvp5GO
THEME: A Scientific #Consensus On… https://t.co/HlZc9ay8AN"
ObjectId(5cafb97972d501346cb8e2d4),RT @BetterFoodDaily: David Attenborough speaks about his loss of appetite for meat due to 'the State of the Planet.’  Interesting read.  🤓🌱…
ObjectId(5cafb97972d501346cb8e2d7),#InternationalRebellion #ExtinctionRebellion #RebelForLife  15 April act  on #Climatechange @GretaThunberg… https://t.co/vmdGvjMlJB
ObjectId(5cafb97f72d501346cb8e2da),RT @EWeydt: Die Weltbank könnte DER globale Player gegen den #Klimawandel sein.  Stattdessen investiert sie weiter massiv in fossile Energi…
ObjectId(5cafb98272d501346cb8e2dd),"These senators are voting based on what’s best for oil and gas, not the American people. 

#YEARSproject… https://t.co/zLf3L3tsfk"
ObjectId(5cafb98372d501346cb8e2e0),"450,000 households in flood zones, sponsored by the government. #climatechange #floodinsurance… https://t.co/5JrcnJnB3f"
ObjectId(5cafb98372d501346cb8e2e3),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb98572d501346cb8e2e6),"RT @cspan: .@Reprashida to panel of Global Bank CEOs on #climatechange: ""Your companies' words are not consistent with your actions."" https…"
ObjectId(5cafb98572d501346cb8e2e9),RT @carecanada: We worked with Ted Ferguson @delphiTF &amp; @Delphi_Group to install electric vehicle charging stations at our office! Listen t…
ObjectId(5cafb98572d501346cb8e2ec),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb98672d501346cb8e2ef),#InternationalRebellion #ExtinctionRebellion #RebelForLife  15 April act  on #Climatechange @GretaThunberg… https://t.co/3WoGwFdhe7
ObjectId(5cafb98c72d501346cb8e2f2),"RT @EJinAction: 700 amazing leaders at City High Middle using their power to fight for #socialjustice, #civilrights, #climatechange &amp; #envi…"
ObjectId(5cafb98d72d501346cb8e2f5),"John Kerry runs away when hit with the facts or the optics of anything, I am surprised he showed his botox filled f… https://t.co/sKLN50BjTr"
ObjectId(5cafb99872d501346cb8e2f8),"RT @cspan: .@Reprashida to panel of Global Bank CEOs on #climatechange: ""Your companies' words are not consistent with your actions."" https…"
ObjectId(5cafb99872d501346cb8e2fb),RT @HKLibdems: Delighted that the #climatechange motion first raised by @hklibdems was unanimously passed by Harrogate Borough Council last…
ObjectId(5cafb99e72d501346cb8e2fe),The new 'greener' way to travel overnight between #Scotland and #London - BBC News - New £150m Caledonian Sleeper t… https://t.co/9oxSZTUXzf
ObjectId(5cafb9a372d501346cb8e301),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafb9a872d501346cb8e304),RT @TheNewTrumpCard: #ClimateChange #Scale Pick Which Weather Emoji You See Abnormal. 🌏 Through Out The Days You Walk The Earth &amp; Tweet.
ObjectId(5cafb9aa72d501346cb8e307),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafb9ab72d501346cb8e30a),You employ some of the stupidest fuckers available to run your non-charity intiatives - making money off of lies.… https://t.co/xO9YjQ6dMF
ObjectId(5cafb9ac72d501346cb8e30d),"RT @cspan: .@Reprashida to panel of Global Bank CEOs on #climatechange: ""Your companies' words are not consistent with your actions."" https…"
ObjectId(5cafb9b172d501346cb8e310),RT @GreenpeaceEU: Six brave climbers were in Brussels to tell politicians at the #Brexit summit to start treating #climatechange like the c…
ObjectId(5cafb9b772d501346cb8e313),RT @SiobhanADM: Presenting today at this #climatechange migration workshop on the #displacement of Ambae people in #Vanuatu. I’m asking: ca…
ObjectId(5cafb9b772d501346cb8e316),"RT @SciLori: ""We're a melting pot of astronomers, physicists, mathematicians and engineers, and that's what it took to achieve something on…"
ObjectId(5cafb9b772d501346cb8e319),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafb9b872d501346cb8e31c),"Researchers serve up climate change solution 
https://t.co/eZ1S4cKy8j
#AirPollution #Atmosphere #Australia #Brazil… https://t.co/IBMl68PWkE"
ObjectId(5cafb9bb72d501346cb8e31f),"RT @PaulEDawson: To those who say it's not possible...

“In the 1960s and 70s, Costa Rica had the highest per capita deforestation rate in…"
ObjectId(5cafb9bb72d501346cb8e322),"RT @PrincetonUPress: Why are economists worried about #climatechange? @JohnQuiggin, author of the forthcoming book #Economics in Two Lesson…"
ObjectId(5cafb9be72d501346cb8e325),The latest The Tammy Chabria Daily! https://t.co/zbeNoFxRtv Thanks to @lflorshaw @TeqOPD #paid #climatechange
ObjectId(5cafb9c572d501346cb8e328),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafb9c972d501346cb8e32b),"RT @gretchen_H20: Still seeking #postdoc applicants to work on invasive species distributions, impacts, #climatechange, economics, and more…"
ObjectId(5cafb9ca72d501346cb8e32e),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafb9d172d501346cb8e331),"RT @ben_geye: @RepThomasMassie calls out #poser #JohnKerry &amp; his expertise on #climatechange, based on Kerry's college degree in POLITICAL…"
ObjectId(5cafb9d572d501346cb8e334),Interested in Social Impact Investing?  Check out our website to get in touch and learn more:… https://t.co/hyJk9sXHnM
ObjectId(5cafb9d672d501346cb8e337),@UnionHSTulsa junior Kareem Ahmed is hosting an event on 4/22 (🌎 Day) about #environmentalism and #climatechange. J… https://t.co/yRT2T0kPDI
ObjectId(5cafb9d972d501346cb8e33a),"RT @PaulEDawson: ""Policymakers have severely underestimated the risks of ecological tipping points, according to a study that shows 45% of…"
ObjectId(5cafb9db72d501346cb8e33d),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafb9e172d501346cb8e340),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb9e472d501346cb8e343),"RT @cspan: .@Reprashida to panel of Global Bank CEOs on #climatechange: ""Your companies' words are not consistent with your actions."" https…"
ObjectId(5cafb9e872d501346cb8e346),"RT @QuireArt: Thanks to @ecocene for inspiring call to transform design, education &amp; institutions to tackle #climatechange @soulbluesfunk h…"
ObjectId(5cafb9ea72d501346cb8e349),#climatestrike #paclimatestrike #climatejustice #climateactivism #climatechange #activism #environment #gnd… https://t.co/cKKzHPpGQH
ObjectId(5cafb9ee72d501346cb8e34c),"RT @MikeHudema: Air pollution is now more deadly than war, smoking and TB. It kills 7 million people every year.

We have solutions to keep…"
ObjectId(5cafb9f072d501346cb8e34f),RT @_aploy: Here's a link to our open-access article. Our study adds to the growing scientific &amp; public health evidence that a transition t…
ObjectId(5cafb9f172d501346cb8e352),RT @JABat49: #Resistance #Obamacare #Collusion #FamiliesBelongTogether #resist #MuellerReport #ClimateChange #NotMyPresident #TrumpResign…
ObjectId(5cafb9fe72d501346cb8e355),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafba0272d501346cb8e358),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafba0672d501346cb8e35b),"Chilling. 

#Pinkerton  #ExtinctionRebellion  #climatechange  #ClimateStrike #ClimateBreakdown 

https://t.co/WciyQ2Ytyh"
ObjectId(5cafba0672d501346cb8e35e),Fuck me this is terrible. Poor bastards
ObjectId(5cafba0772d501346cb8e361),"How come? Is it because #pollution regulations are weak? Bring back the ‘red tape’, we need it for survival… https://t.co/qJuixx3Hsx"
ObjectId(5cafba0772d501346cb8e364),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafba0972d501346cb8e367),"RT @EdAmbiente: Anche @Caserinik @ItalianClimate e autore de ""Il clima è (già) cambiato"" (https://t.co/EIHV1ty6NX), interviene il 12 aprile…"
ObjectId(5cafba0972d501346cb8e36a),In good enviroment inhabitants of a #GreenCity can start their own initiatives: even those spectacular like the… https://t.co/KylFFYPgST
ObjectId(5cafba0972d501346cb8e36d),Intéressant!
ObjectId(5cafba0e72d501346cb8e370),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafba0f72d501346cb8e373),"RT @ColumbiaUEnergy: In his testimony before the Senate Energy and Natural Resources Committee @EnergyGOP &amp; @EnergyDems, @ColumbiaUEnergy I…"
ObjectId(5cafba1172d501346cb8e376),RT @LaurenHarries: Don’t need a coat when you’re this hot 💋 @NikitaDragun @iamcardib @rupaulofficial #globalwarming https://t.co/2p58UM32jB
ObjectId(5cafba1572d501346cb8e379),Great day @globalcompact where I had the opportunity to talk about #JustTransition and the importance of an… https://t.co/YFGMcEqX25
ObjectId(5cafba1672d501346cb8e37c),"RT @MikeHudema: Air pollution is now more deadly than war, smoking and TB. It kills 7 million people every year.

We have solutions to keep…"
ObjectId(5cafba1672d501346cb8e37f),RT @SeanBradbery: @QandA @ConversationEDU Why do you have people like Malcolm Roberts on your show? Why are you constantly creating false b…
ObjectId(5cafba1772d501346cb8e382),"RT @Trey_VonDinkis: @steph93065 @AZVotes #ClimateChange #LeftistFraud #FakeNewsMedia

Re-Loading this Post, for those interested in Climate…"
ObjectId(5cafba1772d501346cb8e385),"Terrifying insights into #climatechange could build legislative momentum for emissions cuts, researchers argue… https://t.co/vccZZtfqQs"
ObjectId(5cafba1a72d501346cb8e388),Fewer people are buying solar panels after subsidies were pulled https://t.co/zWE2pZVSMv #tcot #tlot #climatechange #solar
ObjectId(5cafba1c72d501346cb8e38b),RT @aqualia: Uno más de nuestros proyectos de #innovación con el objetivo puesto en alcanzar la economía circular. https://t.co/ueFcXpd5hc
ObjectId(5cafba1e72d501346cb8e38e),"RT @WBrettWilson: You employ some of the stupidest fuckers available to run your non-charity intiatives - making money off of lies. 

You l…"
ObjectId(5cafba2172d501346cb8e391),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafba2572d501346cb8e394),"RT @james45609411: Vietnamese Man Makes Biodegradable Straws From Wild Grass to Solve World’s Plastic Problem.
#ocean #climatechange #plast…"
ObjectId(5cafba2972d501346cb8e397),"Extreme weather affected 62 million people last year, UN climate change report says: https://t.co/fU2FsxWjb9… https://t.co/YwleZrkKEN"
ObjectId(5cafba2972d501346cb8e39a),Those that support #Adani #Coal don't get my vote. Those that stay silent don't get my vote @Liberals_AUS… https://t.co/ZaS0oa0tic
ObjectId(5cafba2a72d501346cb8e39d),"RT @PaulEDawson: ""Policymakers have severely underestimated the risks of ecological tipping points, according to a study that shows 45% of…"
ObjectId(5cafba2c72d501346cb8e3a0),RT @BeingFarhad: More than 800 people could climb Mount Everest this year. Will they take their garbage with them? #trash #pollution  https…
ObjectId(5cafba2c72d501346cb8e3a3),"RT @PaulEDawson: ""Policymakers have severely underestimated the risks of ecological tipping points, according to a study that shows 45% of…"
ObjectId(5cafba2e72d501346cb8e3a6),"RT @david_turnbull: Such a great line of questioning from @RepRashida, pushing big bank CEO's to stop financing fossil fuels. She's drawing…"
ObjectId(5cafba3072d501346cb8e3a9),RT @RARohde: Animation showing how the distribution over Earth's surface of annual average temperature anomalies has been shifting due to g…
ObjectId(5cafba3272d501346cb8e3ac),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafba3472d501346cb8e3af),"RT @UNFCCC: Chile's President @sebastianpinera: ""#COP25 is so important. Our children and grandchildren will judge us by our capacity to ch…"
ObjectId(5cafba3672d501346cb8e3b2),RT @JABat49: #Resistance #Obamacare #Collusion #FamiliesBelongTogether #resist #MuellerReport #ClimateChange #NotMyPresident #TrumpResign…
ObjectId(5cafba3672d501346cb8e3b5),"RT @UNFCCC: The logo for the December @UN #ClimateChange conference #COP25 in Santiago, Chile, has been released! Follow the official host…"
ObjectId(5cafba3772d501346cb8e3b8),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafba3b72d501346cb8e3bb),@TinaDesireeBerg @FunmanDave @chrislhayes Omaha Shores. #climatechange
ObjectId(5cafba4072d501346cb8e3be),RT @SeanBradbery: @QandA @ConversationEDU Why do you have people like Malcolm Roberts on your show? Why are you constantly creating false b…
ObjectId(5cafba4172d501346cb8e3c1),RT @leilaharris: Compelling work on framing and the role of #reos religious environmental organizations in #climatechange and #pipeline res…
ObjectId(5cafba4172d501346cb8e3c4),"RT @Conserve_WA: Meanwhile, Rep. @JoeFitzgibbon speaks on the House floor about the urgent need to invest in forest health to help address…"
ObjectId(5cafba4272d501346cb8e3c7),"RT @ProfStrachan: Researchers warn #Arctic has entered Unprecedented State that threatens Global #Climate Stability 

#1o5C
#ClimateChange…"
ObjectId(5cafba4472d501346cb8e3ca),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafba4472d501346cb8e3cd),They even cut funding to emergency forest fire fighting in a time we know #climatechange is having a very real &amp; se… https://t.co/ZhA1abFs92
ObjectId(5cafba4572d501346cb8e3d0),"RT @ArchKennedy: It’s time for us all to recognize the 97% con game. 

Also, the climate changes constantly, but there is no way to know ho…"
ObjectId(5cafba4572d501346cb8e3d3),RT @UNICEF_france: Plus de 3 enfants sur 4 respirent un air pollué et toxique en #France. Nos élus doivent prendre des mesures pour protége…
